id_observation,id_observation_sinp,id_releve,id_releve_sinp,code_perso,id_releve_type,lib_biblio,nom_herbier,nom_org_f,lib_releve_methode,date_releve_deb,date_releve_fin,nom_obs,id_precision,resolution,code_gps,id_maille_inpn_5,id_maille_inpn_10,x_l93,y_l93,lon_wgs84,lat_wgs84,insee_comm,commune,insee_dept,lieudit,comm_loc,pays,alti_inf,alti_calc,alti_sup,surface,plage_surface,comm_milieu,lib_geologie,lib_lithologie,comm_litho,lib_exposition,pente,plage_pente,lib_hab_eunis,cd_hab_eunis,cd_hab_ch,lib_hab_ch,lib_hab_sbf,cd_hab_sbf,cd_ref_phyto,lib_syntaxon,rec_total_pl,haut_total,rec_arbo_pl,haut_arbo,rec_arbu_pl,haut_arbu,rec_sarb_pl,haut_sarb,rec_herba_pl,haut_herba,rec_crypto_pl,haut_crypto,substr_roch_pl,substr_bloc_pl,substr_cail_pl,substr_terr_pl,substr_grav_pl,substr_sabl_pl,substr_liti_pl,substr_tuf_pl,nom_cite,cd_nom,nom_complet,cd_ref,nom_reconnu,tax_type,famille,plage_nb_pieds,nombre_pieds,lib_strate,lib_phenologie1,lib_phenologie2,lib_deg_nat,abondance,sociab,lib_herbier,part_herbier1,comm_taxon,meta_original_id_obs,nom_programme,lib_org_comm,meta_comm,meta_original_id_rel,meta_original_bdd,sinp_dspublique,valid_reg
33524755,097d16eb-199d-4de6-a277-840ab7f163c0,10401897,64cf67fd-3b07-4a96-bf26-61e1ef403bb6,Band : 1985-2003,RT,,,Conservatoire botanique national alpin,Relevé de suivi (quadrats),7/11/2019,7/11/2019,VALLEE Sophie / MERHAN Baptiste / CARLSON Brad / CHAUVEAU Aristide,P,10,T31,5kmL93E1005N6550,10kmL93E100N655,1007737.37,6552258.24,6.978,46.00028,74056,Chamonix-Mont-Blanc,74,Glacier du Tour,,FR,,2419,,,,Marge proglaciaire,,,,,,,,,,,,,,,<5% (3%),,,,,,,,,,,,>75% (91%),10-25% (17%),25-50% (45%),,25-50% (28%),<5% (1%),,,"Poa alpina L., 1753",114105,"Poa alpina L., 1753",114105,"Poa alpina L., 1753",P,Poaceae,,,Non précisée,,,,,,,,x;6;NA;NA;NA;NA;0,,ROCVEG,,ROCVEG : T31 ; Band : 1985-2003 ; Time : NA ; Soil crust : 6% ; Moss : 6% ; Cyanobact : NA ; Lichen : NA ; BSC : 1cm ; Photo number : NAPoint Gps déplacé : 46.000.017; 006.58.680,,,Donnée publique,Probable
33524756,633f0c1e-e584-4e0d-8e48-a4ef7b32a030,10401897,64cf67fd-3b07-4a96-bf26-61e1ef403bb6,Band : 1985-2003,RT,,,Conservatoire botanique national alpin,Relevé de suivi (quadrats),7/11/2019,7/11/2019,VALLEE Sophie / MERHAN Baptiste / CARLSON Brad / CHAUVEAU Aristide,P,10,T31,5kmL93E1005N6550,10kmL93E100N655,1007737.37,6552258.24,6.978,46.00028,74056,Chamonix-Mont-Blanc,74,Glacier du Tour,,FR,,2419,,,,Marge proglaciaire,,,,,,,,,,,,,,,<5% (3%),,,,,,,,,,,,>75% (91%),10-25% (17%),25-50% (45%),,25-50% (28%),<5% (1%),,,"Sagina saginoides (L.) H.Karst., 1882",119827,"Sagina saginoides (L.) H.Karst., 1882",119827,"Sagina saginoides (L.) H.Karst., 1882",P,Caryophyllaceae,,,Non précisée,,,,,,,,x;1;NA;NA;NA;NA;0,,ROCVEG,,ROCVEG : T31 ; Band : 1985-2003 ; Time : NA ; Soil crust : 6% ; Moss : 6% ; Cyanobact : NA ; Lichen : NA ; BSC : 1cm ; Photo number : NAPoint Gps déplacé : 46.000.017; 006.58.680,,,Donnée publique,Probable
33524760,d5431686-acac-4488-865f-647c82a79c74,10401897,64cf67fd-3b07-4a96-bf26-61e1ef403bb6,Band : 1985-2003,RT,,,Conservatoire botanique national alpin,Relevé de suivi (quadrats),7/11/2019,7/11/2019,VALLEE Sophie / MERHAN Baptiste / CARLSON Brad / CHAUVEAU Aristide,P,10,T31,5kmL93E1005N6550,10kmL93E100N655,1007737.37,6552258.24,6.978,46.00028,74056,Chamonix-Mont-Blanc,74,Glacier du Tour,,FR,,2419,,,,Marge proglaciaire,,,,,,,,,,,,,,,<5% (3%),,,,,,,,,,,,>75% (91%),10-25% (17%),25-50% (45%),,25-50% (28%),<5% (1%),,,"Salix L., 1753",197334,"Salix L., 1753",197334,"Salix L., 1753",P,Salicaceae,,,Non précisée,,,,,,,,x;20;NA;NA;NA;NA;0proche de Salix hastata mais non identifié,,ROCVEG,,ROCVEG : T31 ; Band : 1985-2003 ; Time : NA ; Soil crust : 6% ; Moss : 6% ; Cyanobact : NA ; Lichen : NA ; BSC : 1cm ; Photo number : NAPoint Gps déplacé : 46.000.017; 006.58.680,,,Donnée publique,Non qualifiable
33524757,8820b21e-2f87-4210-9c63-a89bdf0b7679,10401897,64cf67fd-3b07-4a96-bf26-61e1ef403bb6,Band : 1985-2003,RT,,,Conservatoire botanique national alpin,Relevé de suivi (quadrats),7/11/2019,7/11/2019,VALLEE Sophie / MERHAN Baptiste / CARLSON Brad / CHAUVEAU Aristide,P,10,T31,5kmL93E1005N6550,10kmL93E100N655,1007737.37,6552258.24,6.978,46.00028,74056,Chamonix-Mont-Blanc,74,Glacier du Tour,,FR,,2419,,,,Marge proglaciaire,,,,,,,,,,,,,,,<5% (3%),,,,,,,,,,,,>75% (91%),10-25% (17%),25-50% (45%),,25-50% (28%),<5% (1%),,,"Salix laggeri Wimm., 1854",120085,"Salix laggeri Wimm., 1854",120085,"Salix laggeri Wimm., 1854",P,Salicaceae,,,Non précisée,,,,,,,,x;9;NA;NA;NA;NA;0,,ROCVEG,,ROCVEG : T31 ; Band : 1985-2003 ; Time : NA ; Soil crust : 6% ; Moss : 6% ; Cyanobact : NA ; Lichen : NA ; BSC : 1cm ; Photo number : NAPoint Gps déplacé : 46.000.017; 006.58.680,,,Donnée publique,Probable
33524758,65dc2b49-affe-42d7-9622-d47d8933945e,10401897,64cf67fd-3b07-4a96-bf26-61e1ef403bb6,Band : 1985-2003,RT,,,Conservatoire botanique national alpin,Relevé de suivi (quadrats),7/11/2019,7/11/2019,VALLEE Sophie / MERHAN Baptiste / CARLSON Brad / CHAUVEAU Aristide,P,10,T31,5kmL93E1005N6550,10kmL93E100N655,1007737.37,6552258.24,6.978,46.00028,74056,Chamonix-Mont-Blanc,74,Glacier du Tour,,FR,,2419,,,,Marge proglaciaire,,,,,,,,,,,,,,,<5% (3%),,,,,,,,,,,,>75% (91%),10-25% (17%),25-50% (45%),,25-50% (28%),<5% (1%),,,"Saxifraga bryoides L., 1753",120988,"Saxifraga bryoides L., 1753",120988,"Saxifraga bryoides L., 1753",P,Saxifragaceae,,,Non précisée,,,,,,,,x;2;NA;NA;NA;NA;0,,ROCVEG,,ROCVEG : T31 ; Band : 1985-2003 ; Time : NA ; Soil crust : 6% ; Moss : 6% ; Cyanobact : NA ; Lichen : NA ; BSC : 1cm ; Photo number : NAPoint Gps déplacé : 46.000.017; 006.58.680,,,Donnée publique,Probable
33524763,0ccd21e7-67d6-4274-9faa-14ae5689d984,10401898,234ce104-f62c-4836-9e74-cde15131eb3a,Band : 1985-2003,RT,,,Conservatoire botanique national alpin,Relevé de suivi (quadrats),7/11/2019,7/11/2019,VALLEE Sophie / MERHAN Baptiste / CARLSON Brad / CHAUVEAU Aristide,P,10,T32,5kmL93E1005N6550,10kmL93E100N655,1007649.6,6552206,6.9768333,45.99985,74056,Chamonix-Mont-Blanc,74,Glacier du Tour,,FR,,2400,,,,Marge proglaciaire - + 15% dalle,,,,,,,,,,,,,,,10-25% (12%),,,,,,,,,,,,>75% (85%),,10-25% (10%),,50-75% (60%),,,,"Agrostis rupestris All., 1785",80729,"Agrostis rupestris All., 1785",613160,"Agrostis rupestris var. rupestris All., 1785",P,Poaceae,,,Non précisée,,,,,,,,1;7;1;NA;NA;NA;NA,,ROCVEG,,ROCVEG : T32 ; Band : 1985-2003 ; Time : NA ; Soil crust : 3% ; Moss : 3% ; Cyanobact : NA ; Lichen : NA ; BSC : NA ; Photo number : NA,,,Donnée publique,Probable
33524766,085c3aaf-c735-452c-af6a-3346485d4a5b,10401898,234ce104-f62c-4836-9e74-cde15131eb3a,Band : 1985-2003,RT,,,Conservatoire botanique national alpin,Relevé de suivi (quadrats),7/11/2019,7/11/2019,VALLEE Sophie / MERHAN Baptiste / CARLSON Brad / CHAUVEAU Aristide,P,10,T32,5kmL93E1005N6550,10kmL93E100N655,1007649.6,6552206,6.9768333,45.99985,74056,Chamonix-Mont-Blanc,74,Glacier du Tour,,FR,,2400,,,,Marge proglaciaire - + 15% dalle,,,,,,,,,,,,,,,10-25% (12%),,,,,,,,,,,,>75% (85%),,10-25% (10%),,50-75% (60%),,,,"Cerastium pedunculatum Gaudin, 1828",90071,"Cerastium pedunculatum Gaudin, 1828",90071,"Cerastium pedunculatum Gaudin, 1828",P,Caryophyllaceae,,,Non précisée,,,,,,,,0.1;2;NA;NA;NA;NA;NA,,ROCVEG,,ROCVEG : T32 ; Band : 1985-2003 ; Time : NA ; Soil crust : 3% ; Moss : 3% ; Cyanobact : NA ; Lichen : NA ; BSC : NA ; Photo number : NA,,,Donnée publique,Probable
33524762,984cbc01-13be-4c25-9d2a-962f78c2bbe5,10401898,234ce104-f62c-4836-9e74-cde15131eb3a,Band : 1985-2003,RT,,,Conservatoire botanique national alpin,Relevé de suivi (quadrats),7/11/2019,7/11/2019,VALLEE Sophie / MERHAN Baptiste / CARLSON Brad / CHAUVEAU Aristide,P,10,T32,5kmL93E1005N6550,10kmL93E100N655,1007649.6,6552206,6.9768333,45.99985,74056,Chamonix-Mont-Blanc,74,Glacier du Tour,,FR,,2400,,,,Marge proglaciaire - + 15% dalle,,,,,,,,,,,,,,,10-25% (12%),,,,,,,,,,,,>75% (85%),,10-25% (10%),,50-75% (60%),,,,"Leucanthemopsis alpina (L.) Heywood, 1975",105765,"Leucanthemopsis alpina (L.) Heywood, 1975",159722,"Leucanthemopsis alpina subsp. alpina (L.) Heywood, 1975",P,Asteraceae,,,Non précisée,,,,,,,,4;4;NA;NA;NA;1;NA,,ROCVEG,,ROCVEG : T32 ; Band : 1985-2003 ; Time : NA ; Soil crust : 3% ; Moss : 3% ; Cyanobact : NA ; Lichen : NA ; BSC : NA ; Photo number : NA,,,Donnée publique,Probable
33524767,e7f20783-3a9e-4300-bb6d-42ead05a27a0,10401898,234ce104-f62c-4836-9e74-cde15131eb3a,Band : 1985-2003,RT,,,Conservatoire botanique national alpin,Relevé de suivi (quadrats),7/11/2019,7/11/2019,VALLEE Sophie / MERHAN Baptiste / CARLSON Brad / CHAUVEAU Aristide,P,10,T32,5kmL93E1005N6550,10kmL93E100N655,1007649.6,6552206,6.9768333,45.99985,74056,Chamonix-Mont-Blanc,74,Glacier du Tour,,FR,,2400,,,,Marge proglaciaire - + 15% dalle,,,,,,,,,,,,,,,10-25% (12%),,,,,,,,,,,,>75% (85%),,10-25% (10%),,50-75% (60%),,,,"Oxyria digyna (L.) Hill, 1768",111960,"Oxyria digyna (L.) Hill, 1768",111960,"Oxyria digyna (L.) Hill, 1768",P,Polygonaceae,,,Non précisée,,,,,,,,0.1;5;NA;NA;NA;NA;NA,,ROCVEG,,ROCVEG : T32 ; Band : 1985-2003 ; Time : NA ; Soil crust : 3% ; Moss : 3% ; Cyanobact : NA ; Lichen : NA ; BSC : NA ; Photo number : NA,,,Donnée publique,Probable
33524764,c334dbbc-4127-4f6a-865c-1868137ee35c,10401898,234ce104-f62c-4836-9e74-cde15131eb3a,Band : 1985-2003,RT,,,Conservatoire botanique national alpin,Relevé de suivi (quadrats),7/11/2019,7/11/2019,VALLEE Sophie / MERHAN Baptiste / CARLSON Brad / CHAUVEAU Aristide,P,10,T32,5kmL93E1005N6550,10kmL93E100N655,1007649.6,6552206,6.9768333,45.99985,74056,Chamonix-Mont-Blanc,74,Glacier du Tour,,FR,,2400,,,,Marge proglaciaire - + 15% dalle,,,,,,,,,,,,,,,10-25% (12%),,,,,,,,,,,,>75% (85%),,10-25% (10%),,50-75% (60%),,,,"Poa alpina L., 1753",114105,"Poa alpina L., 1753",114105,"Poa alpina L., 1753",P,Poaceae,,,Non précisée,,,,,,,,0.1;5;NA;NA;NA;NA;NA,,ROCVEG,,ROCVEG : T32 ; Band : 1985-2003 ; Time : NA ; Soil crust : 3% ; Moss : 3% ; Cyanobact : NA ; Lichen : NA ; BSC : NA ; Photo number : NA,,,Donnée publique,Probable
33524765,27356f02-a1a6-409d-ba49-61310a34c62b,10401898,234ce104-f62c-4836-9e74-cde15131eb3a,Band : 1985-2003,RT,,,Conservatoire botanique national alpin,Relevé de suivi (quadrats),7/11/2019,7/11/2019,VALLEE Sophie / MERHAN Baptiste / CARLSON Brad / CHAUVEAU Aristide,P,10,T32,5kmL93E1005N6550,10kmL93E100N655,1007649.6,6552206,6.9768333,45.99985,74056,Chamonix-Mont-Blanc,74,Glacier du Tour,,FR,,2400,,,,Marge proglaciaire - + 15% dalle,,,,,,,,,,,,,,,10-25% (12%),,,,,,,,,,,,>75% (85%),,10-25% (10%),,50-75% (60%),,,,"Poa laxa Haenke, 1791",114262,"Poa laxa Haenke, 1791",114262,"Poa laxa Haenke, 1791",P,Poaceae,,,Non précisée,,,,,,,,0.1;5;NA;NA;NA;NA;NA,,ROCVEG,,ROCVEG : T32 ; Band : 1985-2003 ; Time : NA ; Soil crust : 3% ; Moss : 3% ; Cyanobact : NA ; Lichen : NA ; BSC : NA ; Photo number : NA,,,Donnée publique,Probable
33524761,5a3345d5-d54b-489b-adf9-3c2b31dc5401,10401898,234ce104-f62c-4836-9e74-cde15131eb3a,Band : 1985-2003,RT,,,Conservatoire botanique national alpin,Relevé de suivi (quadrats),7/11/2019,7/11/2019,VALLEE Sophie / MERHAN Baptiste / CARLSON Brad / CHAUVEAU Aristide,P,10,T32,5kmL93E1005N6550,10kmL93E100N655,1007649.6,6552206,6.9768333,45.99985,74056,Chamonix-Mont-Blanc,74,Glacier du Tour,,FR,,2400,,,,Marge proglaciaire - + 15% dalle,,,,,,,,,,,,,,,10-25% (12%),,,,,,,,,,,,>75% (85%),,10-25% (10%),,50-75% (60%),,,,"Saxifraga bryoides L., 1753",120988,"Saxifraga bryoides L., 1753",120988,"Saxifraga bryoides L., 1753",P,Saxifragaceae,,,Non précisée,,,,,,,,6;2;1;NA;NA;NA;NA,,ROCVEG,,ROCVEG : T32 ; Band : 1985-2003 ; Time : NA ; Soil crust : 3% ; Moss : 3% ; Cyanobact : NA ; Lichen : NA ; BSC : NA ; Photo number : NA,,,Donnée publique,Probable
33524768,251e250e-7a35-4a8e-ad32-10071124c63c,10401898,234ce104-f62c-4836-9e74-cde15131eb3a,Band : 1985-2003,RT,,,Conservatoire botanique national alpin,Relevé de suivi (quadrats),7/11/2019,7/11/2019,VALLEE Sophie / MERHAN Baptiste / CARLSON Brad / CHAUVEAU Aristide,P,10,T32,5kmL93E1005N6550,10kmL93E100N655,1007649.6,6552206,6.9768333,45.99985,74056,Chamonix-Mont-Blanc,74,Glacier du Tour,,FR,,2400,,,,Marge proglaciaire - + 15% dalle,,,,,,,,,,,,,,,10-25% (12%),,,,,,,,,,,,>75% (85%),,10-25% (10%),,50-75% (60%),,,,"Saxifraga paniculata Mill., 1768",121139,"Saxifraga paniculata Mill., 1768",121139,"Saxifraga paniculata Mill., 1768",P,Saxifragaceae,,,Non précisée,,,,,,,,0.1;2;NA;NA;NA;NA;NA,,ROCVEG,,ROCVEG : T32 ; Band : 1985-2003 ; Time : NA ; Soil crust : 3% ; Moss : 3% ; Cyanobact : NA ; Lichen : NA ; BSC : NA ; Photo number : NA,,,Donnée publique,Probable
33524780,8b925007-4f9a-4a9e-950c-c667b73c12ee,10401899,3020a257-96fb-48b5-8e6a-22a828cfa4ec,Band : 1985-2003,RT,,,Conservatoire botanique national alpin,Relevé de suivi (quadrats),7/11/2019,7/11/2019,VALLEE Sophie / MERHAN Baptiste / CARLSON Brad / CHAUVEAU Aristide,P,10,T33,5kmL93E1005N6550,10kmL93E100N655,1007663.77,6552206.72,6.9770167,45.99985,74056,Chamonix-Mont-Blanc,74,Glacier du Tour,,FR,,2409,,,,Marge proglaciaire,,,,,,,,,,,,,,,10-25% (15%),,,,,,,,,,,,>75% (84%),50-75% (54%),25-50% (25%),,5-10% (5%),,,,"Agrostis rupestris All., 1785",80729,"Agrostis rupestris All., 1785",613160,"Agrostis rupestris var. rupestris All., 1785",P,Poaceae,,,Non précisée,,,,,,,,0.1;6;16.6;NA;NA;NA;NA,,ROCVEG,,ROCVEG : T33 ; Band : 1985-2003 ; Time : NA ; Soil crust : 1% ; Moss : 1% ; Cyanobact : NA ; Lichen : NA ; BSC : NA ; Photo number : NA,,,Donnée publique,Probable
33524772,017e6b4a-7182-46f0-bce4-ea4d3d672cc6,10401899,3020a257-96fb-48b5-8e6a-22a828cfa4ec,Band : 1985-2003,RT,,,Conservatoire botanique national alpin,Relevé de suivi (quadrats),7/11/2019,7/11/2019,VALLEE Sophie / MERHAN Baptiste / CARLSON Brad / CHAUVEAU Aristide,P,10,T33,5kmL93E1005N6550,10kmL93E100N655,1007663.77,6552206.72,6.9770167,45.99985,74056,Chamonix-Mont-Blanc,74,Glacier du Tour,,FR,,2409,,,,Marge proglaciaire,,,,,,,,,,,,,,,10-25% (15%),,,,,,,,,,,,>75% (84%),50-75% (54%),25-50% (25%),,5-10% (5%),,,,"Cardamine resedifolia L., 1753",87970,"Cardamine resedifolia L., 1753",87970,"Cardamine resedifolia L., 1753",P,Brassicaceae,,,Non précisée,,,,,,,,1;5;NA;NA;NA;1;NA,,ROCVEG,,ROCVEG : T33 ; Band : 1985-2003 ; Time : NA ; Soil crust : 1% ; Moss : 1% ; Cyanobact : NA ; Lichen : NA ; BSC : NA ; Photo number : NA,,,Donnée publique,Probable
33524774,c6645568-a456-4ead-95eb-c2c79b000b11,10401899,3020a257-96fb-48b5-8e6a-22a828cfa4ec,Band : 1985-2003,RT,,,Conservatoire botanique national alpin,Relevé de suivi (quadrats),7/11/2019,7/11/2019,VALLEE Sophie / MERHAN Baptiste / CARLSON Brad / CHAUVEAU Aristide,P,10,T33,5kmL93E1005N6550,10kmL93E100N655,1007663.77,6552206.72,6.9770167,45.99985,74056,Chamonix-Mont-Blanc,74,Glacier du Tour,,FR,,2409,,,,Marge proglaciaire,,,,,,,,,,,,,,,10-25% (15%),,,,,,,,,,,,>75% (84%),50-75% (54%),25-50% (25%),,5-10% (5%),,,,"Cerastium pedunculatum Gaudin, 1828",90071,"Cerastium pedunculatum Gaudin, 1828",90071,"Cerastium pedunculatum Gaudin, 1828",P,Caryophyllaceae,,,Non précisée,,,,,,,,0.1;3;NA;NA;NA;NA;NA,,ROCVEG,,ROCVEG : T33 ; Band : 1985-2003 ; Time : NA ; Soil crust : 1% ; Moss : 1% ; Cyanobact : NA ; Lichen : NA ; BSC : NA ; Photo number : NA,,,Donnée publique,Probable
33524778,9e22c85b-2d71-4cad-8659-b2d6c97d659b,10401899,3020a257-96fb-48b5-8e6a-22a828cfa4ec,Band : 1985-2003,RT,,,Conservatoire botanique national alpin,Relevé de suivi (quadrats),7/11/2019,7/11/2019,VALLEE Sophie / MERHAN Baptiste / CARLSON Brad / CHAUVEAU Aristide,P,10,T33,5kmL93E1005N6550,10kmL93E100N655,1007663.77,6552206.72,6.9770167,45.99985,74056,Chamonix-Mont-Blanc,74,Glacier du Tour,,FR,,2409,,,,Marge proglaciaire,,,,,,,,,,,,,,,10-25% (15%),,,,,,,,,,,,>75% (84%),50-75% (54%),25-50% (25%),,5-10% (5%),,,,"Cystopteris fragilis (L.) Bernh., 1805",94066,"Cystopteris fragilis (L.) Bernh., 1805",94066,"Cystopteris fragilis (L.) Bernh., 1805",P,Cystopteridaceae,,,Non précisée,,,,,,,,0.1;3;NA;NA;NA;1;NA,,ROCVEG,,ROCVEG : T33 ; Band : 1985-2003 ; Time : NA ; Soil crust : 1% ; Moss : 1% ; Cyanobact : NA ; Lichen : NA ; BSC : NA ; Photo number : NA,,,Donnée publique,Probable
33524779,aaf784a8-9a81-4941-bbea-45633fbf6bc6,10401899,3020a257-96fb-48b5-8e6a-22a828cfa4ec,Band : 1985-2003,RT,,,Conservatoire botanique national alpin,Relevé de suivi (quadrats),7/11/2019,7/11/2019,VALLEE Sophie / MERHAN Baptiste / CARLSON Brad / CHAUVEAU Aristide,P,10,T33,5kmL93E1005N6550,10kmL93E100N655,1007663.77,6552206.72,6.9770167,45.99985,74056,Chamonix-Mont-Blanc,74,Glacier du Tour,,FR,,2409,,,,Marge proglaciaire,,,,,,,,,,,,,,,10-25% (15%),,,,,,,,,,,,>75% (84%),50-75% (54%),25-50% (25%),,5-10% (5%),,,,"Epilobium dodonaei subsp. fleischeri (Hochst.) Schinz & Thell., 1923",134114,"Epilobium dodonaei subsp. fleischeri (Hochst.) Schinz & Thell., 1923",134114,"Epilobium dodonaei subsp. fleischeri (Hochst.) Schinz & Thell., 1923",P,Onagraceae,,,Non précisée,,,,,,,,0.1;5;NA;NA;NA;NA;NA,,ROCVEG,,ROCVEG : T33 ; Band : 1985-2003 ; Time : NA ; Soil crust : 1% ; Moss : 1% ; Cyanobact : NA ; Lichen : NA ; BSC : NA ; Photo number : NA,,,Donnée publique,Probable
33524771,83958ac2-f8f2-4d4c-bec7-3687b9e04b27,10401899,3020a257-96fb-48b5-8e6a-22a828cfa4ec,Band : 1985-2003,RT,,,Conservatoire botanique national alpin,Relevé de suivi (quadrats),7/11/2019,7/11/2019,VALLEE Sophie / MERHAN Baptiste / CARLSON Brad / CHAUVEAU Aristide,P,10,T33,5kmL93E1005N6550,10kmL93E100N655,1007663.77,6552206.72,6.9770167,45.99985,74056,Chamonix-Mont-Blanc,74,Glacier du Tour,,FR,,2409,,,,Marge proglaciaire,,,,,,,,,,,,,,,10-25% (15%),,,,,,,,,,,,>75% (84%),50-75% (54%),25-50% (25%),,5-10% (5%),,,,"Leucanthemopsis alpina (L.) Heywood, 1975",105765,"Leucanthemopsis alpina (L.) Heywood, 1975",159722,"Leucanthemopsis alpina subsp. alpina (L.) Heywood, 1975",P,Asteraceae,,,Non précisée,,,,,,,,3;3;NA;NA;NA;NA;NA,,ROCVEG,,ROCVEG : T33 ; Band : 1985-2003 ; Time : NA ; Soil crust : 1% ; Moss : 1% ; Cyanobact : NA ; Lichen : NA ; BSC : NA ; Photo number : NA,,,Donnée publique,Probable
33524769,1e045b56-1484-4dab-a522-e492fa7dddb9,10401899,3020a257-96fb-48b5-8e6a-22a828cfa4ec,Band : 1985-2003,RT,,,Conservatoire botanique national alpin,Relevé de suivi (quadrats),7/11/2019,7/11/2019,VALLEE Sophie / MERHAN Baptiste / CARLSON Brad / CHAUVEAU Aristide,P,10,T33,5kmL93E1005N6550,10kmL93E100N655,1007663.77,6552206.72,6.9770167,45.99985,74056,Chamonix-Mont-Blanc,74,Glacier du Tour,,FR,,2409,,,,Marge proglaciaire,,,,,,,,,,,,,,,10-25% (15%),,,,,,,,,,,,>75% (84%),50-75% (54%),25-50% (25%),,5-10% (5%),,,,"Luzula alpinopilosa (Chaix) Breistr., 1947",106813,"Luzula alpinopilosa (Chaix) Breistr., 1947",106813,"Luzula alpinopilosa (Chaix) Breistr., 1947",P,Juncaceae,,,Non précisée,,,,,,,,5;25;1;NA;NA;1;NA,,ROCVEG,,ROCVEG : T33 ; Band : 1985-2003 ; Time : NA ; Soil crust : 1% ; Moss : 1% ; Cyanobact : NA ; Lichen : NA ; BSC : NA ; Photo number : NA,,,Donnée publique,Probable
33524773,e3a12d18-5560-482d-83d0-aa0b237d5c4c,10401899,3020a257-96fb-48b5-8e6a-22a828cfa4ec,Band : 1985-2003,RT,,,Conservatoire botanique national alpin,Relevé de suivi (quadrats),7/11/2019,7/11/2019,VALLEE Sophie / MERHAN Baptiste / CARLSON Brad / CHAUVEAU Aristide,P,10,T33,5kmL93E1005N6550,10kmL93E100N655,1007663.77,6552206.72,6.9770167,45.99985,74056,Chamonix-Mont-Blanc,74,Glacier du Tour,,FR,,2409,,,,Marge proglaciaire,,,,,,,,,,,,,,,10-25% (15%),,,,,,,,,,,,>75% (84%),50-75% (54%),25-50% (25%),,5-10% (5%),,,,"Oxyria digyna (L.) Hill, 1768",111960,"Oxyria digyna (L.) Hill, 1768",111960,"Oxyria digyna (L.) Hill, 1768",P,Polygonaceae,,,Non précisée,,,,,,,,1;5;NA;NA;NA;NA;NA,,ROCVEG,,ROCVEG : T33 ; Band : 1985-2003 ; Time : NA ; Soil crust : 1% ; Moss : 1% ; Cyanobact : NA ; Lichen : NA ; BSC : NA ; Photo number : NA,,,Donnée publique,Probable
33524776,549b433c-b94b-4aae-89d7-ded6860dae47,10401899,3020a257-96fb-48b5-8e6a-22a828cfa4ec,Band : 1985-2003,RT,,,Conservatoire botanique national alpin,Relevé de suivi (quadrats),7/11/2019,7/11/2019,VALLEE Sophie / MERHAN Baptiste / CARLSON Brad / CHAUVEAU Aristide,P,10,T33,5kmL93E1005N6550,10kmL93E100N655,1007663.77,6552206.72,6.9770167,45.99985,74056,Chamonix-Mont-Blanc,74,Glacier du Tour,,FR,,2409,,,,Marge proglaciaire,,,,,,,,,,,,,,,10-25% (15%),,,,,,,,,,,,>75% (84%),50-75% (54%),25-50% (25%),,5-10% (5%),,,,"Poa alpina L., 1753",114105,"Poa alpina L., 1753",114105,"Poa alpina L., 1753",P,Poaceae,,,Non précisée,,,,,,,,0.1;5;NA;NA;NA;1;NA,,ROCVEG,,ROCVEG : T33 ; Band : 1985-2003 ; Time : NA ; Soil crust : 1% ; Moss : 1% ; Cyanobact : NA ; Lichen : NA ; BSC : NA ; Photo number : NA,,,Donnée publique,Probable
33524775,0f10c017-e975-4c8d-b6da-dbf9efecd8eb,10401899,3020a257-96fb-48b5-8e6a-22a828cfa4ec,Band : 1985-2003,RT,,,Conservatoire botanique national alpin,Relevé de suivi (quadrats),7/11/2019,7/11/2019,VALLEE Sophie / MERHAN Baptiste / CARLSON Brad / CHAUVEAU Aristide,P,10,T33,5kmL93E1005N6550,10kmL93E100N655,1007663.77,6552206.72,6.9770167,45.99985,74056,Chamonix-Mont-Blanc,74,Glacier du Tour,,FR,,2409,,,,Marge proglaciaire,,,,,,,,,,,,,,,10-25% (15%),,,,,,,,,,,,>75% (84%),50-75% (54%),25-50% (25%),,5-10% (5%),,,,"Poa cenisia All., 1789",114151,"Poa cenisia All., 1789",114151,"Poa cenisia All., 1789",P,Poaceae,,,Non précisée,,,,,,,,0.1;7;NA;NA;NA;NA;NA,,ROCVEG,,ROCVEG : T33 ; Band : 1985-2003 ; Time : NA ; Soil crust : 1% ; Moss : 1% ; Cyanobact : NA ; Lichen : NA ; BSC : NA ; Photo number : NA,,,Donnée publique,Probable
