id_observation,id_releve,code_perso,date_releve_deb,code_gps,x_l93,y_l93,lon_wgs84,lat_wgs84,lieudit,alti_calc,rec_total_pl,rec_arbu_pl,rec_sarb_pl,rec_herba_pl,rec_crypto_pl,substr_roch_pl,substr_bloc_pl,substr_cail_pl,substr_terr_pl,substr_grav_pl,substr_sabl_pl,substr_liti_pl,nom_cite,cd_nom,nom_complet,cd_ref,nom_reconnu_ss_auteur,nom_reconnu,famille,comm_taxon,meta_comm
33521742,10400816,Band : LIA,7/8/2019,P20,1000691.44,6540568.44,6.87965,45.8983,Glacier des Pélerins,2111,50-75% (60%),,,,,25-50% (35%),25-50% (30%),5-10% (5%),,,,,"Salix retusa L., 1759",120195,"Salix retusa L., 1759",120195,Salix retusa,"Salix retusa L., 1759",Salicaceae,3;3;NA;NA;NA;NA;NA,ROCVEG : P20 ; Band : LIA ; Time : NA ; Soil crust : 5% ; Moss : 4% ; Cyanobact : 0% ; Lichen : 1% ; BSC : 1cm ; Photo number : NA
33521743,10400816,Band : LIA,7/8/2019,P20,1000691.44,6540568.44,6.87965,45.8983,Glacier des Pélerins,2111,50-75% (60%),,,,,25-50% (35%),25-50% (30%),5-10% (5%),,,,,"Scorzoneroides pyrenaica (Gouan) Holub, 1977",611356,"Scorzoneroides pyrenaica (Gouan) Holub, 1977",611356,Scorzoneroides pyrenaica,"Scorzoneroides pyrenaica (Gouan) Holub, 1977",Asteraceae,2;5;NA;NA;NA;NA;NA,ROCVEG : P20 ; Band : LIA ; Time : NA ; Soil crust : 5% ; Moss : 4% ; Cyanobact : 0% ; Lichen : 1% ; BSC : 1cm ; Photo number : NA
33521763,10400816,Band : LIA,7/8/2019,P20,1000691.44,6540568.44,6.87965,45.8983,Glacier des Pélerins,2111,50-75% (60%),,,,,25-50% (35%),25-50% (30%),5-10% (5%),,,,,"Poa alpina L., 1753",114105,"Poa alpina L., 1753",114105,Poa alpina,"Poa alpina L., 1753",Poaceae,0.1;15;NA;NA;NA;NA;NA,ROCVEG : P20 ; Band : LIA ; Time : NA ; Soil crust : 5% ; Moss : 4% ; Cyanobact : 0% ; Lichen : 1% ; BSC : 1cm ; Photo number : NA
33521765,10400816,Band : LIA,7/8/2019,P20,1000691.44,6540568.44,6.87965,45.8983,Glacier des Pélerins,2111,50-75% (60%),,,,,25-50% (35%),25-50% (30%),5-10% (5%),,,,,"Agrostis schraderiana Bech., 1938",80741,"Agrostis schraderiana Bech., 1938",80741,Agrostis schraderiana,"Agrostis schraderiana Bech., 1938",Poaceae,2;25;NA;NA;NA;NA;NA,ROCVEG : P20 ; Band : LIA ; Time : NA ; Soil crust : 5% ; Moss : 4% ; Cyanobact : 0% ; Lichen : 1% ; BSC : 1cm ; Photo number : NA
33521767,10400816,Band : LIA,7/8/2019,P20,1000691.44,6540568.44,6.87965,45.8983,Glacier des Pélerins,2111,50-75% (60%),,,,,25-50% (35%),25-50% (30%),5-10% (5%),,,,,"Epilobium angustifolium L., 1753",96136,"Epilobium angustifolium L., 1753",96136,Epilobium angustifolium,"Epilobium angustifolium L., 1753",Onagraceae,0.1;30;NA;NA;NA;NA;NA,ROCVEG : P20 ; Band : LIA ; Time : NA ; Soil crust : 5% ; Moss : 4% ; Cyanobact : 0% ; Lichen : 1% ; BSC : 1cm ; Photo number : NA
33521749,10400816,Band : LIA,7/8/2019,P20,1000691.44,6540568.44,6.87965,45.8983,Glacier des Pélerins,2111,50-75% (60%),,,,,25-50% (35%),25-50% (30%),5-10% (5%),,,,,"Lotus alpinus (DC.) Schleich. ex Ramond, 1825",106630,"Lotus alpinus (DC.) Schleich. ex Ramond, 1825",137438,Lotus corniculatus subsp. alpinus,"Lotus corniculatus subsp. alpinus (DC.) Rothm., 1963",Fabaceae,2;7;NA;NA;NA;NA;NA,ROCVEG : P20 ; Band : LIA ; Time : NA ; Soil crust : 5% ; Moss : 4% ; Cyanobact : 0% ; Lichen : 1% ; BSC : 1cm ; Photo number : NA
33521740,10400816,Band : LIA,7/8/2019,P20,1000691.44,6540568.44,6.87965,45.8983,Glacier des Pélerins,2111,50-75% (60%),,,,,25-50% (35%),25-50% (30%),5-10% (5%),,,,,"Dryopteris filix-mas (L.) Schott, 1834",95567,"Dryopteris filix-mas (L.) Schott, 1834",95567,Dryopteris filix-mas,"Dryopteris filix-mas (L.) Schott, 1834",Dryopteridaceae,1;25;NA;NA;NA;NA;NA,ROCVEG : P20 ; Band : LIA ; Time : NA ; Soil crust : 5% ; Moss : 4% ; Cyanobact : 0% ; Lichen : 1% ; BSC : 1cm ; Photo number : NA
33521747,10400816,Band : LIA,7/8/2019,P20,1000691.44,6540568.44,6.87965,45.8983,Glacier des Pélerins,2111,50-75% (60%),,,,,25-50% (35%),25-50% (30%),5-10% (5%),,,,,"Campanula scheuchzeri Vill., 1779",87724,"Campanula scheuchzeri Vill., 1779",132522,Campanula scheuchzeri subsp. scheuchzeri,"Campanula scheuchzeri subsp. scheuchzeri Vill., 1779",Campanulaceae,0.1;8;NA;NA;NA;NA;NA,ROCVEG : P20 ; Band : LIA ; Time : NA ; Soil crust : 5% ; Moss : 4% ; Cyanobact : 0% ; Lichen : 1% ; BSC : 1cm ; Photo number : NA
33521760,10400816,Band : LIA,7/8/2019,P20,1000691.44,6540568.44,6.87965,45.8983,Glacier des Pélerins,2111,50-75% (60%),,,,,25-50% (35%),25-50% (30%),5-10% (5%),,,,,"Achillea erba-rotta subsp. moschata (Wulfen) Vacc., 1909",130729,"Achillea erba-rotta subsp. moschata (Wulfen) Vacc., 1909",130729,Achillea erba-rotta subsp. moschata,"Achillea erba-rotta subsp. moschata (Wulfen) Vacc., 1909",Asteraceae,3;5;NA;NA;NA;NA;NA,ROCVEG : P20 ; Band : LIA ; Time : NA ; Soil crust : 5% ; Moss : 4% ; Cyanobact : 0% ; Lichen : 1% ; BSC : 1cm ; Photo number : NA
33521748,10400816,Band : LIA,7/8/2019,P20,1000691.44,6540568.44,6.87965,45.8983,Glacier des Pélerins,2111,50-75% (60%),,,,,25-50% (35%),25-50% (30%),5-10% (5%),,,,,"Luzula alpinopilosa (Chaix) Breistr., 1947",106813,"Luzula alpinopilosa (Chaix) Breistr., 1947",106813,Luzula alpinopilosa,"Luzula alpinopilosa (Chaix) Breistr., 1947",Juncaceae,0.1;15;NA;NA;NA;NA;NA,ROCVEG : P20 ; Band : LIA ; Time : NA ; Soil crust : 5% ; Moss : 4% ; Cyanobact : 0% ; Lichen : 1% ; BSC : 1cm ; Photo number : NA
33521751,10400816,Band : LIA,7/8/2019,P20,1000691.44,6540568.44,6.87965,45.8983,Glacier des Pélerins,2111,50-75% (60%),,,,,25-50% (35%),25-50% (30%),5-10% (5%),,,,,"Picea abies (L.) H.Karst., 1881",113432,"Picea abies (L.) H.Karst., 1881",113432,Picea abies,"Picea abies (L.) H.Karst., 1881",Pinaceae,2;35;NA;NA;NA;NA;NA,ROCVEG : P20 ; Band : LIA ; Time : NA ; Soil crust : 5% ; Moss : 4% ; Cyanobact : 0% ; Lichen : 1% ; BSC : 1cm ; Photo number : NA
33521754,10400816,Band : LIA,7/8/2019,P20,1000691.44,6540568.44,6.87965,45.8983,Glacier des Pélerins,2111,50-75% (60%),,,,,25-50% (35%),25-50% (30%),5-10% (5%),,,,,"Oxyria digyna (L.) Hill, 1768",111960,"Oxyria digyna (L.) Hill, 1768",111960,Oxyria digyna,"Oxyria digyna (L.) Hill, 1768",Polygonaceae,2;20;NA;NA;NA;NA;NA,ROCVEG : P20 ; Band : LIA ; Time : NA ; Soil crust : 5% ; Moss : 4% ; Cyanobact : 0% ; Lichen : 1% ; BSC : 1cm ; Photo number : NA
33521807,10400823,Band : LIA,7/8/2019,P05,1000716.03,6540541.85,6.87995,45.89805,Glacier des Pélerins,2129,25-50% (30%),,,,,10-25% (15%),5-10% (5%),<5% (4%),,<5% (3%),<5% (3%),,"Sempervivum montanum L., 1753",122467,"Sempervivum montanum L., 1753",613604,Sempervivum montanum var. burnatii,"Sempervivum montanum var. burnatii (Wettst. ex Hayek) Praeger, 1932",Crassulaceae,1;2;NA;NA;NA;NA;0,ROCVEG : P05 ; Band : LIA ; Time : NA ; Soil crust : 55% ; Moss : 54% ; Cyanobact : 0% ; Lichen : 1% ; BSC : 1cm ; Photo number : NA
33521813,10400823,Band : LIA,7/8/2019,P05,1000716.03,6540541.85,6.87995,45.89805,Glacier des Pélerins,2129,25-50% (30%),,,,,10-25% (15%),5-10% (5%),<5% (4%),,<5% (3%),<5% (3%),,"Agrostis rupestris All., 1785",80729,"Agrostis rupestris All., 1785",613160,Agrostis rupestris var. rupestris,"Agrostis rupestris var. rupestris All., 1785",Poaceae,x;12;NA;NA;NA;NA;?,ROCVEG : P05 ; Band : LIA ; Time : NA ; Soil crust : 55% ; Moss : 54% ; Cyanobact : 0% ; Lichen : 1% ; BSC : 1cm ; Photo number : NA
33521814,10400823,Band : LIA,7/8/2019,P05,1000716.03,6540541.85,6.87995,45.89805,Glacier des Pélerins,2129,25-50% (30%),,,,,10-25% (15%),5-10% (5%),<5% (4%),,<5% (3%),<5% (3%),,"Achillea erba-rotta subsp. moschata (Wulfen) Vacc., 1909",130729,"Achillea erba-rotta subsp. moschata (Wulfen) Vacc., 1909",130729,Achillea erba-rotta subsp. moschata,"Achillea erba-rotta subsp. moschata (Wulfen) Vacc., 1909",Asteraceae,1;5;NA;NA;NA;NA;?,ROCVEG : P05 ; Band : LIA ; Time : NA ; Soil crust : 55% ; Moss : 54% ; Cyanobact : 0% ; Lichen : 1% ; BSC : 1cm ; Photo number : NA
33521812,10400823,Band : LIA,7/8/2019,P05,1000716.03,6540541.85,6.87995,45.89805,Glacier des Pélerins,2129,25-50% (30%),,,,,10-25% (15%),5-10% (5%),<5% (4%),,<5% (3%),<5% (3%),,"Anthoxanthum alpinum Á.Löve & D.Löve, 1948",82914,"Anthoxanthum alpinum Á.Löve & D.Löve, 1948",82914,Anthoxanthum alpinum,"Anthoxanthum alpinum Á.Löve & D.Löve, 1948",Poaceae,x;20;NA;NA;NA;NA;?,ROCVEG : P05 ; Band : LIA ; Time : NA ; Soil crust : 55% ; Moss : 54% ; Cyanobact : 0% ; Lichen : 1% ; BSC : 1cm ; Photo number : NA
33521810,10400823,Band : LIA,7/8/2019,P05,1000716.03,6540541.85,6.87995,45.89805,Glacier des Pélerins,2129,25-50% (30%),,,,,10-25% (15%),5-10% (5%),<5% (4%),,<5% (3%),<5% (3%),,"Hieracium sp2. L., 1753",193276,"Hieracium L., 1753",193276,Hieracium,"Hieracium L., 1753",Asteraceae,x;1;NA;NA;NA;NA;0,ROCVEG : P05 ; Band : LIA ; Time : NA ; Soil crust : 55% ; Moss : 54% ; Cyanobact : 0% ; Lichen : 1% ; BSC : 1cm ; Photo number : NA
33521799,10400823,Band : LIA,7/8/2019,P05,1000716.03,6540541.85,6.87995,45.89805,Glacier des Pélerins,2129,25-50% (30%),,,,,10-25% (15%),5-10% (5%),<5% (4%),,<5% (3%),<5% (3%),,"Luzula lutea (All.) DC., 1805",106838,"Luzula lutea (All.) DC., 1805",106838,Luzula lutea,"Luzula lutea (All.) DC., 1805",Juncaceae,2;15;NA;NA;NA;NA;1,ROCVEG : P05 ; Band : LIA ; Time : NA ; Soil crust : 55% ; Moss : 54% ; Cyanobact : 0% ; Lichen : 1% ; BSC : 1cm ; Photo number : NA
33521803,10400823,Band : LIA,7/8/2019,P05,1000716.03,6540541.85,6.87995,45.89805,Glacier des Pélerins,2129,25-50% (30%),,,,,10-25% (15%),5-10% (5%),<5% (4%),,<5% (3%),<5% (3%),,"Salix hastata L., 1753",120052,"Salix hastata L., 1753",120052,Salix hastata,"Salix hastata L., 1753",Salicaceae,x;5;NA;NA;NA;NA;?,ROCVEG : P05 ; Band : LIA ; Time : NA ; Soil crust : 55% ; Moss : 54% ; Cyanobact : 0% ; Lichen : 1% ; BSC : 1cm ; Photo number : NA
33521811,10400823,Band : LIA,7/8/2019,P05,1000716.03,6540541.85,6.87995,45.89805,Glacier des Pélerins,2129,25-50% (30%),,,,,10-25% (15%),5-10% (5%),<5% (4%),,<5% (3%),<5% (3%),,"Vaccinium uliginosum subsp. microphyllum (Lange) Tolm., 1936",142047,"Vaccinium uliginosum subsp. microphyllum (Lange) Tolm., 1936",142047,Vaccinium uliginosum subsp. microphyllum,"Vaccinium uliginosum subsp. microphyllum (Lange) Tolm., 1936",Ericaceae,7;7;NA;NA;NA;NA;1,ROCVEG : P05 ; Band : LIA ; Time : NA ; Soil crust : 55% ; Moss : 54% ; Cyanobact : 0% ; Lichen : 1% ; BSC : 1cm ; Photo number : NA
33521808,10400823,Band : LIA,7/8/2019,P05,1000716.03,6540541.85,6.87995,45.89805,Glacier des Pélerins,2129,25-50% (30%),,,,,10-25% (15%),5-10% (5%),<5% (4%),,<5% (3%),<5% (3%),,"Saxifraga bryoides L., 1753",120988,"Saxifraga bryoides L., 1753",120988,Saxifraga bryoides,"Saxifraga bryoides L., 1753",Saxifragaceae,1;2;NA;NA;NA;NA;1,ROCVEG : P05 ; Band : LIA ; Time : NA ; Soil crust : 55% ; Moss : 54% ; Cyanobact : 0% ; Lichen : 1% ; BSC : 1cm ; Photo number : NA
33521805,10400823,Band : LIA,7/8/2019,P05,1000716.03,6540541.85,6.87995,45.89805,Glacier des Pélerins,2129,25-50% (30%),,,,,10-25% (15%),5-10% (5%),<5% (4%),,<5% (3%),<5% (3%),,"Hieracium L., 1753",193276,"Hieracium L., 1753",193276,Hieracium,"Hieracium L., 1753",Asteraceae,x;10;NA;NA;NA;NA;0,ROCVEG : P05 ; Band : LIA ; Time : NA ; Soil crust : 55% ; Moss : 54% ; Cyanobact : 0% ; Lichen : 1% ; BSC : 1cm ; Photo number : NA
33521801,10400823,Band : LIA,7/8/2019,P05,1000716.03,6540541.85,6.87995,45.89805,Glacier des Pélerins,2129,25-50% (30%),,,,,10-25% (15%),5-10% (5%),<5% (4%),,<5% (3%),<5% (3%),,"Rhododendron ferrugineum L., 1753",117679,"Rhododendron ferrugineum L., 1753",117679,Rhododendron ferrugineum,"Rhododendron ferrugineum L., 1753",Ericaceae,6;20;NA;NA;NA;NA;?,ROCVEG : P05 ; Band : LIA ; Time : NA ; Soil crust : 55% ; Moss : 54% ; Cyanobact : 0% ; Lichen : 1% ; BSC : 1cm ; Photo number : NA
33521806,10400823,Band : LIA,7/8/2019,P05,1000716.03,6540541.85,6.87995,45.89805,Glacier des Pélerins,2129,25-50% (30%),,,,,10-25% (15%),5-10% (5%),<5% (4%),,<5% (3%),<5% (3%),,"Avenella flexuosa (L.) Drejer, 1838",85418,"Avenella flexuosa (L.) Drejer, 1838",85418,Avenella flexuosa,"Avenella flexuosa (L.) Drejer, 1838",Poaceae,3;30;NA;NA;NA;NA;1,ROCVEG : P05 ; Band : LIA ; Time : NA ; Soil crust : 55% ; Moss : 54% ; Cyanobact : 0% ; Lichen : 1% ; BSC : 1cm ; Photo number : NA
33521816,10400823,Band : LIA,7/8/2019,P05,1000716.03,6540541.85,6.87995,45.89805,Glacier des Pélerins,2129,25-50% (30%),,,,,10-25% (15%),5-10% (5%),<5% (4%),,<5% (3%),<5% (3%),,"Agrostis schraderiana Bech., 1938",80741,"Agrostis schraderiana Bech., 1938",80741,Agrostis schraderiana,"Agrostis schraderiana Bech., 1938",Poaceae,x;NA;NA;NA;NA;NA;0,ROCVEG : P05 ; Band : LIA ; Time : NA ; Soil crust : 55% ; Moss : 54% ; Cyanobact : 0% ; Lichen : 1% ; BSC : 1cm ; Photo number : NA
33521800,10400823,Band : LIA,7/8/2019,P05,1000716.03,6540541.85,6.87995,45.89805,Glacier des Pélerins,2129,25-50% (30%),,,,,10-25% (15%),5-10% (5%),<5% (4%),,<5% (3%),<5% (3%),,"Campanula scheuchzeri Vill., 1779",87724,"Campanula scheuchzeri Vill., 1779",132522,Campanula scheuchzeri subsp. scheuchzeri,"Campanula scheuchzeri subsp. scheuchzeri Vill., 1779",Campanulaceae,"x;8;NA;NA;NA;NA;?vérifier avec photo (brd, aristide?)",ROCVEG : P05 ; Band : LIA ; Time : NA ; Soil crust : 55% ; Moss : 54% ; Cyanobact : 0% ; Lichen : 1% ; BSC : 1cm ; Photo number : NA
33521804,10400823,Band : LIA,7/8/2019,P05,1000716.03,6540541.85,6.87995,45.89805,Glacier des Pélerins,2129,25-50% (30%),,,,,10-25% (15%),5-10% (5%),<5% (4%),,<5% (3%),<5% (3%),,"Salix herbacea L., 1753",120057,"Salix herbacea L., 1753",120057,Salix herbacea,"Salix herbacea L., 1753",Salicaceae,7;2;NA;NA;NA;NA;?,ROCVEG : P05 ; Band : LIA ; Time : NA ; Soil crust : 55% ; Moss : 54% ; Cyanobact : 0% ; Lichen : 1% ; BSC : 1cm ; Photo number : NA
33521802,10400823,Band : LIA,7/8/2019,P05,1000716.03,6540541.85,6.87995,45.89805,Glacier des Pélerins,2129,25-50% (30%),,,,,10-25% (15%),5-10% (5%),<5% (4%),,<5% (3%),<5% (3%),,"Phyteuma hemisphaericum L., 1753",113381,"Phyteuma hemisphaericum L., 1753",113381,Phyteuma hemisphaericum,"Phyteuma hemisphaericum L., 1753",Campanulaceae,x;5;NA;NA;NA;NA;?,ROCVEG : P05 ; Band : LIA ; Time : NA ; Soil crust : 55% ; Moss : 54% ; Cyanobact : 0% ; Lichen : 1% ; BSC : 1cm ; Photo number : NA
33521809,10400823,Band : LIA,7/8/2019,P05,1000716.03,6540541.85,6.87995,45.89805,Glacier des Pélerins,2129,25-50% (30%),,,,,10-25% (15%),5-10% (5%),<5% (4%),,<5% (3%),<5% (3%),,"Leucanthemopsis alpina (L.) Heywood, 1975",105765,"Leucanthemopsis alpina (L.) Heywood, 1975",159722,Leucanthemopsis alpina subsp. alpina,"Leucanthemopsis alpina subsp. alpina (L.) Heywood, 1975",Asteraceae,x;2;NA;NA;NA;NA;1,ROCVEG : P05 ; Band : LIA ; Time : NA ; Soil crust : 55% ; Moss : 54% ; Cyanobact : 0% ; Lichen : 1% ; BSC : 1cm ; Photo number : NA
33521815,10400823,Band : LIA,7/8/2019,P05,1000716.03,6540541.85,6.87995,45.89805,Glacier des Pélerins,2129,25-50% (30%),,,,,10-25% (15%),5-10% (5%),<5% (4%),,<5% (3%),<5% (3%),,"Scorzoneroides pyrenaica (Gouan) Holub, 1977",611356,"Scorzoneroides pyrenaica (Gouan) Holub, 1977",611356,Scorzoneroides pyrenaica,"Scorzoneroides pyrenaica (Gouan) Holub, 1977",Asteraceae,x;2;NA;NA;NA;NA;0,ROCVEG : P05 ; Band : LIA ; Time : NA ; Soil crust : 55% ; Moss : 54% ; Cyanobact : 0% ; Lichen : 1% ; BSC : 1cm ; Photo number : NA
34872735,10400811,Band : LIA,7/9/2019,P13,1000692.02,6540503.98,6.8796167,45.89772,Glacier des Pélerins,2129,>75% (90%),,,,,5-10% (6%),<5% (3%),<5% (3%),,,,,"Nardus stricta L., 1753",109366,"Nardus stricta L., 1753",109366,Nardus stricta,"Nardus stricta L., 1753",Poaceae,20;15; NA;NA;NA;NA;NA,ROCVEG : P13 ; Band : LIA ; Time : NA ; Soil crust :4% ; Moss : 4% ; Cyanobact : 0% ; Lichen : 0% ; BSC : NA ; Photo number : NA
34872736,10400811,Band : LIA,7/9/2019,P13,1000692.02,6540503.98,6.8796167,45.89772,Glacier des Pélerins,2129,>75% (90%),,,,,5-10% (6%),<5% (3%),<5% (3%),,,,,"Vaccinium uliginosum subsp. microphyllum (Lange) Tolm., 1936",142047,"Vaccinium uliginosum subsp. microphyllum (Lange) Tolm., 1936",142047,Vaccinium uliginosum subsp. microphyllum,"Vaccinium uliginosum subsp. microphyllum (Lange) Tolm., 1936",Ericaceae,30;10; NA;NA;NA;NA;NA,ROCVEG : P13 ; Band : LIA ; Time : NA ; Soil crust :4% ; Moss : 4% ; Cyanobact : 0% ; Lichen : 0% ; BSC : NA ; Photo number : NA
34872737,10400811,Band : LIA,7/9/2019,P13,1000692.02,6540503.98,6.8796167,45.89772,Glacier des Pélerins,2129,>75% (90%),,,,,5-10% (6%),<5% (3%),<5% (3%),,,,,"Festuca nigrescens Lam., 1788",98404,"Festuca nigrescens Lam., 1788",98404,Festuca nigrescens,"Festuca nigrescens Lam., 1788",Poaceae,0.1;20; NA;NA;NA;NA;NA,ROCVEG : P13 ; Band : LIA ; Time : NA ; Soil crust :4% ; Moss : 4% ; Cyanobact : 0% ; Lichen : 0% ; BSC : NA ; Photo number : NA
33521669,10400811,Band : LIA,7/9/2019,P13,1000692.02,6540503.98,6.8796167,45.89772,Glacier des Pélerins,2129,>75% (90%),,,,,5-10% (6%),<5% (3%),<5% (3%),,,,,"Rhododendron ferrugineum L., 1753",117679,"Rhododendron ferrugineum L., 1753",117679,Rhododendron ferrugineum,"Rhododendron ferrugineum L., 1753",Ericaceae,30;30;NA;NA;NA;NA;NA,ROCVEG : P13 ; Band : LIA ; Time : NA ; Soil crust :4% ; Moss : 4% ; Cyanobact : 0% ; Lichen : 0% ; BSC : NA ; Photo number : NA
33521691,10400811,Band : LIA,7/9/2019,P13,1000692.02,6540503.98,6.8796167,45.89772,Glacier des Pélerins,2129,>75% (90%),,,,,5-10% (6%),<5% (3%),<5% (3%),,,,,"Leucanthemopsis alpina (L.) Heywood, 1975",105765,"Leucanthemopsis alpina (L.) Heywood, 1975",159722,Leucanthemopsis alpina subsp. alpina,"Leucanthemopsis alpina subsp. alpina (L.) Heywood, 1975",Asteraceae,0.1;10;NA;NA;NA;NA;NA,ROCVEG : P13 ; Band : LIA ; Time : NA ; Soil crust :4% ; Moss : 4% ; Cyanobact : 0% ; Lichen : 0% ; BSC : NA ; Photo number : NA
33521692,10400811,Band : LIA,7/9/2019,P13,1000692.02,6540503.98,6.8796167,45.89772,Glacier des Pélerins,2129,>75% (90%),,,,,5-10% (6%),<5% (3%),<5% (3%),,,,,"Salix herbacea L., 1753",120057,"Salix herbacea L., 1753",120057,Salix herbacea,"Salix herbacea L., 1753",Salicaceae,0.1;5;NA;NA;NA;NA;NA,ROCVEG : P13 ; Band : LIA ; Time : NA ; Soil crust :4% ; Moss : 4% ; Cyanobact : 0% ; Lichen : 0% ; BSC : NA ; Photo number : NA
33521672,10400811,Band : LIA,7/9/2019,P13,1000692.02,6540503.98,6.8796167,45.89772,Glacier des Pélerins,2129,>75% (90%),,,,,5-10% (6%),<5% (3%),<5% (3%),,,,,"Salix retusa L., 1759",120195,"Salix retusa L., 1759",120195,Salix retusa,"Salix retusa L., 1759",Salicaceae,3;3;NA;NA;NA;NA;NA,ROCVEG : P13 ; Band : LIA ; Time : NA ; Soil crust :4% ; Moss : 4% ; Cyanobact : 0% ; Lichen : 0% ; BSC : NA ; Photo number : NA
33521673,10400811,Band : LIA,7/9/2019,P13,1000692.02,6540503.98,6.8796167,45.89772,Glacier des Pélerins,2129,>75% (90%),,,,,5-10% (6%),<5% (3%),<5% (3%),,,,,"Scorzoneroides pyrenaica (Gouan) Holub, 1977",611356,"Scorzoneroides pyrenaica (Gouan) Holub, 1977",611356,Scorzoneroides pyrenaica,"Scorzoneroides pyrenaica (Gouan) Holub, 1977",Asteraceae,2;5;NA;NA;NA;NA;NA,ROCVEG : P13 ; Band : LIA ; Time : NA ; Soil crust :4% ; Moss : 4% ; Cyanobact : 0% ; Lichen : 0% ; BSC : NA ; Photo number : NA
33521674,10400811,Band : LIA,7/9/2019,P13,1000692.02,6540503.98,6.8796167,45.89772,Glacier des Pélerins,2129,>75% (90%),,,,,5-10% (6%),<5% (3%),<5% (3%),,,,,"Anthoxanthum alpinum Á.Löve & D.Löve, 1948",82914,"Anthoxanthum alpinum Á.Löve & D.Löve, 1948",82914,Anthoxanthum alpinum,"Anthoxanthum alpinum Á.Löve & D.Löve, 1948",Poaceae,1;20;NA;NA;NA;NA;NA,ROCVEG : P13 ; Band : LIA ; Time : NA ; Soil crust :4% ; Moss : 4% ; Cyanobact : 0% ; Lichen : 0% ; BSC : NA ; Photo number : NA
33521679,10400811,Band : LIA,7/9/2019,P13,1000692.02,6540503.98,6.8796167,45.89772,Glacier des Pélerins,2129,>75% (90%),,,,,5-10% (6%),<5% (3%),<5% (3%),,,,,"Luzula alpinopilosa (Chaix) Breistr., 1947",106813,"Luzula alpinopilosa (Chaix) Breistr., 1947",106813,Luzula alpinopilosa,"Luzula alpinopilosa (Chaix) Breistr., 1947",Juncaceae,0.1;15;NA;NA;NA;NA;NA,ROCVEG : P13 ; Band : LIA ; Time : NA ; Soil crust :4% ; Moss : 4% ; Cyanobact : 0% ; Lichen : 0% ; BSC : NA ; Photo number : NA
33521681,10400811,Band : LIA,7/9/2019,P13,1000692.02,6540503.98,6.8796167,45.89772,Glacier des Pélerins,2129,>75% (90%),,,,,5-10% (6%),<5% (3%),<5% (3%),,,,,"Agrostis schraderiana Bech., 1938",80741,"Agrostis schraderiana Bech., 1938",80741,Agrostis schraderiana,"Agrostis schraderiana Bech., 1938",Poaceae,2;20;NA;NA;NA;NA;NA,ROCVEG : P13 ; Band : LIA ; Time : NA ; Soil crust :4% ; Moss : 4% ; Cyanobact : 0% ; Lichen : 0% ; BSC : NA ; Photo number : NA
33521683,10400811,Band : LIA,7/9/2019,P13,1000692.02,6540503.98,6.8796167,45.89772,Glacier des Pélerins,2129,>75% (90%),,,,,5-10% (6%),<5% (3%),<5% (3%),,,,,"Lotus alpinus (DC.) Schleich. ex Ramond, 1825",106630,"Lotus alpinus (DC.) Schleich. ex Ramond, 1825",137438,Lotus corniculatus subsp. alpinus,"Lotus corniculatus subsp. alpinus (DC.) Rothm., 1963",Fabaceae,1;7;NA;NA;NA;NA;NA,ROCVEG : P13 ; Band : LIA ; Time : NA ; Soil crust :4% ; Moss : 4% ; Cyanobact : 0% ; Lichen : 0% ; BSC : NA ; Photo number : NA
33521687,10400811,Band : LIA,7/9/2019,P13,1000692.02,6540503.98,6.8796167,45.89772,Glacier des Pélerins,2129,>75% (90%),,,,,5-10% (6%),<5% (3%),<5% (3%),,,,,"Sempervivum montanum L., 1753",122467,"Sempervivum montanum L., 1753",613604,Sempervivum montanum var. burnatii,"Sempervivum montanum var. burnatii (Wettst. ex Hayek) Praeger, 1932",Crassulaceae,0.1;2;NA;NA;NA;NA;NA,ROCVEG : P13 ; Band : LIA ; Time : NA ; Soil crust :4% ; Moss : 4% ; Cyanobact : 0% ; Lichen : 0% ; BSC : NA ; Photo number : NA
33521675,10400811,Band : LIA,7/9/2019,P13,1000692.02,6540503.98,6.8796167,45.89772,Glacier des Pélerins,2129,>75% (90%),,,,,5-10% (6%),<5% (3%),<5% (3%),,,,,"Campanula scheuchzeri Vill., 1779",87724,"Campanula scheuchzeri Vill., 1779",132522,Campanula scheuchzeri subsp. scheuchzeri,"Campanula scheuchzeri subsp. scheuchzeri Vill., 1779",Campanulaceae,0.1;8;NA;NA;NA;NA;NA,ROCVEG : P13 ; Band : LIA ; Time : NA ; Soil crust :4% ; Moss : 4% ; Cyanobact : 0% ; Lichen : 0% ; BSC : NA ; Photo number : NA
33523453,10401618,Band : 2003-2008,7/9/2019,P62,1000920.92,6540348.46,6.8824667,45.89622,Glacier des Pélerins,2251,10-25% (23%),,,,,50-75% (69%),5-10% (7%),25-50% (32%),,10-25% (20%),10-25% (10%),,"Salix hastata L., 1753",120052,"Salix hastata L., 1753",120052,Salix hastata,"Salix hastata L., 1753",Salicaceae,1;7;NA;NA;NA;NA;NA,ROCVEG : P62 ; Band : 2003-2008 ; Time : NA ; Soil crust : 8% ; Moss : 8% ; Cyanobact : 0% ; Lichen : 0% ; BSC : NA ; Photo number : NA
